id,reply_time,full_resolution_time,num_replies,is_issue_solved,is_rerouted,is_promoter,group_number,agent,manager,site
8062,3,200,2,0,0,1,2,Elenora Crum Ê,Earnest Levitsky Ê,Sequoia
8063,106,1510,2,1,1,1,2,Rosenda Warring Ê,Gracie Shehorn Ê,Willow
8064,8699,8699,1,0,1,0,8,Jong Fikes Ê,Jessie Tsan Ê,Willow
8065,24,24,1,1,0,1,8,Daniella Creswell Ê,Loura Wemple Ê,Willow
8066,28,28,1,1,0,1,7,Nadia Labrecque Ê,Gracie Shehorn Ê,Willow
8067,58,5498,2,1,0,1,10,Kary Carlucci Ê,Kermit Beck Ê,Cypress
8068,8,3007,5,1,0,0,3,Concetta Bruner Ê,Bart Huth Ê,Orangewood
8069,28,28,1,1,1,1,4,Jerica Rojas Ê,Carlos Speaker Ê,Willow
8070,10,10,1,0,0,0,4,Hilaria Holdaway Ê,Alec Hassell Ê,Sequoia
8071,141,7198,7,1,1,1,8,Audria Reavis Ê,Kermit Beck Ê,Cypress
8072,9,70,2,1,1,1,2,Anitra Brightwell Ê,Earnest Levitsky Ê,Sequoia
8073,10,10,1,1,0,1,7,Maryann Dycus Ê,Claude Rasch Ê,Willow
8074,9,2839,3,1,1,1,6,Ewa Felmlee Ê,Cheryll Minaya Ê,Cypress
8075,3059,5494,2,0,1,0,3,Idell Macaulay Ê,Gracie Shehorn Ê,Willow
8076,36,36,1,1,1,1,3,Beatrice Dula Ê,Irish Mcmillin Ê,Cypress
8077,10,317,2,1,1,1,3,Rosenda Warring Ê,Gracie Shehorn Ê,Willow
8078,25,25,1,1,1,1,3,Josephina Rhea Ê,Lauran Kestler Ê,Orangewood
8079,25,171,2,0,0,0,3,Dorethea Martucci Ê,Irish Mcmillin Ê,Cypress
8080,19,224,3,1,1,1,4,Gisele Darley Ê,Wilbert Macke Ê,Cypress
8081,50,133,2,1,0,1,8,Maragaret Blanke Ê,Lauran Kestler Ê,Orangewood
8082,21,1433,2,1,1,1,8,Sherley Brode Ê,Loura Wemple Ê,Willow
8083,4,31,2,1,0,1,2,Peter Tomlinson Ê,Ahmed Sykes Ê,Pine
8084,8675,15553,3,1,0,1,8,Bill Francis Ê,Ahmed Sykes Ê,Pine
8085,5682,5682,1,1,1,1,9,Thao Click Ê,Carlos Speaker Ê,Willow
8086,5803,5972,2,1,1,1,9,Georgianne Bullington Ê,Preston Perreault Ê,Willow
8087,4,4,1,1,0,1,7,Genna Pacheo Ê,Loura Wemple Ê,Willow
8088,4,4,1,1,0,1,7,Hector Knepper Ê,Claude Rasch Ê,Willow
8089,1200,1200,1,1,0,1,9,Sherie Hessel Ê,Jessie Tsan Ê,Willow
8090,5,30,3,1,0,1,7,Maryann Dycus Ê,Claude Rasch Ê,Willow
8091,8,8,1,1,0,1,2,Evalyn Border Ê,Antonio Kaspar Ê,Orangewood
8092,37,37,1,1,0,1,8,Leoma Coletti Ê,Junie Grahn Ê,Willow
8093,6,17,3,1,0,1,10,Leoma Coletti Ê,Junie Grahn Ê,Willow
8094,17,17,1,0,1,1,2,Deedee Heidt Ê,Jackie Zuccaro Ê,Sequoia
8095,1572,5403,2,1,1,1,9,Kary Carlucci Ê,Kermit Beck Ê,Cypress
8096,45,180,3,1,1,1,7,Vashti Waggener Ê,Alec Hassell Ê,Sequoia
8097,21,18769,3,0,1,0,7,Quinton Doner Ê,Alec Hassell Ê,Sequoia
8098,102,35693,7,0,1,0,10,Gisele Darley Ê,Wilbert Macke Ê,Cypress
8099,2861,2861,1,1,0,1,8,Ira Reimann Ê,Ahmed Sykes Ê,Pine
8100,75,3918,4,1,0,1,2,Mohammad Zeiger Ê,Wilbert Macke Ê,Cypress
8101,4173,7042,3,1,1,1,2,Nell Orwig Ê,Carlos Speaker Ê,Willow
8102,19,148,5,1,1,1,2,Elna Calahan Ê,Jessie Tsan Ê,Willow
8103,261,261,1,1,0,1,2,Corrin Longmore Ê,Preston Perreault Ê,Willow
8104,3,3,1,1,0,1,8,Florinda Alpers Ê,Carlos Speaker Ê,Willow
8105,16,16,1,1,0,1,7,Maren Cogar Ê,Cheryll Minaya Ê,Cypress
8106,1081,5821,3,1,1,0,6,Constance Anker Ê,Irish Mcmillin Ê,Cypress
8107,23,23,1,0,1,0,2,Deeann Woodall Ê,Lauran Kestler Ê,Orangewood
8108,2770,2770,1,1,0,1,9,Cindi Cartier Ê,Lauran Kestler Ê,Orangewood
8109,2428,2428,1,1,1,1,10,Deeann Woodall Ê,Lauran Kestler Ê,Orangewood
8110,5376,6695,2,1,1,1,10,Lady Pergande Ê,Irish Mcmillin Ê,Cypress
8111,5,4021,2,0,0,0,4,Elia Ketcher Ê,Earnest Levitsky Ê,Sequoia
8112,7,2945,2,0,1,0,10,Alpha Mitchum Ê,Gracie Shehorn Ê,Willow
8113,3,1211,2,1,0,1,8,Temika Cloninger Ê,Bart Huth Ê,Orangewood
8114,10,10,1,1,0,1,4,Raymonde Grist Ê,Irish Mcmillin Ê,Cypress
8115,1551,1551,1,1,0,1,9,Marceline Barkley Ê,Jackie Zuccaro Ê,Sequoia
8116,3,1415,3,1,1,1,2,Glen Plumb Ê,Ahmed Sykes Ê,Pine
8117,50,50,1,1,1,1,3,Deeann Woodall Ê,Lauran Kestler Ê,Orangewood
8118,6,6,1,1,0,1,8,Genna Pacheo Ê,Loura Wemple Ê,Willow
8119,2416,2416,1,1,0,1,10,Olive Kuester Ê,Preston Perreault Ê,Willow
8120,19,19,1,0,0,0,4,Weston Forsman Ê,Jessie Tsan Ê,Willow
8121,13,140,2,1,0,1,3,Alpha Mitchum Ê,Gracie Shehorn Ê,Willow
8122,4,4,1,1,0,1,4,Ira Reimann Ê,Ahmed Sykes Ê,Pine
8123,2,2,1,1,0,1,8,Glen Plumb Ê,Ahmed Sykes Ê,Pine
8124,11,11,1,1,1,1,3,Coleen Bockelman Ê,Alec Hassell Ê,Sequoia
8125,16,16,1,1,0,1,2,Elenore Dittrich Ê,Wilbert Macke Ê,Cypress
8126,11,11,1,1,0,1,7,Dulce Keister Ê,Jackie Zuccaro Ê,Sequoia
8127,4,4,1,1,0,1,8,Ilda Pierro Ê,Bart Huth Ê,Orangewood
8128,5,5,1,1,0,1,8,Shiloh Chairez Ê,Jackie Zuccaro Ê,Sequoia
8129,91,91,1,1,0,1,8,Keila Vance Ê,Claude Rasch Ê,Willow
8130,90,342,2,1,0,1,8,Ninfa Jeanpierre Ê,Gracie Shehorn Ê,Willow
8131,13,111,3,0,0,0,3,Donovan Smelcer Ê,Cheryll Minaya Ê,Cypress
8132,2763,2810,2,1,1,1,9,Willian Kerstetter Ê,Loura Wemple Ê,Willow
8133,93,170,2,0,1,0,2,Shanell Drewry Ê,Janette Westfield Ê,Sequoia
8134,1093,1093,1,1,0,1,8,Marceline Barkley Ê,Jackie Zuccaro Ê,Sequoia
8135,1098,1098,1,1,1,1,8,Kenton Lossing Ê,Janette Westfield Ê,Sequoia
8136,1013,1255,4,1,1,1,6,Beryl Weyandt Ê,Preston Perreault Ê,Willow
8137,68,68,1,1,0,1,8,Jann Overson Ê,Preston Perreault Ê,Willow
8138,82,5562,5,1,1,1,9,Audria Reavis Ê,Kermit Beck Ê,Cypress
8139,61,61,1,1,0,1,8,Gisele Darley Ê,Wilbert Macke Ê,Cypress
8140,1081,1188,2,1,0,1,8,Myrtie Revell Ê,Preston Perreault Ê,Willow
8141,8,64,2,0,0,0,3,Donovan Smelcer Ê,Cheryll Minaya Ê,Cypress
8142,12,12,1,1,0,1,4,Wilbert Sayer Ê,Cheryll Minaya Ê,Cypress
8143,51,51,1,1,0,1,8,Bernita Griswold Ê,Lauran Kestler Ê,Orangewood
8144,12,12,1,0,0,0,7,Tenesha Gangemi Ê,Kermit Beck Ê,Cypress
8145,2676,2676,1,1,1,1,10,Esta Mead Ê,Gracie Shehorn Ê,Willow
8146,7,178,2,1,0,1,8,Beatrice Dula Ê,Irish Mcmillin Ê,Cypress
8147,1,24,3,1,0,1,7,Sharlene Deavers Ê,Kermit Beck Ê,Cypress
8148,43,43,1,0,0,0,8,Deon Gawronski Ê,Cheryll Minaya Ê,Cypress
8149,22,8319,6,1,1,1,6,Constance Anker Ê,Irish Mcmillin Ê,Cypress
8150,3074,3074,1,0,0,0,10,Willow Cude Ê,Loura Wemple Ê,Willow
8151,3,3,1,0,0,0,7,Elenore Dittrich Ê,Wilbert Macke Ê,Cypress
8152,5309,5515,2,1,1,1,9,Nadia Labrecque Ê,Gracie Shehorn Ê,Willow
8153,8447,11102,2,1,0,1,8,Peg Servantes Ê,Gracie Shehorn Ê,Willow
8154,1281,1281,1,1,1,1,9,Kali Due Ê,Jessie Tsan Ê,Willow
8155,18,18,1,0,0,0,2,Myrtie Revell Ê,Preston Perreault Ê,Willow
8156,5,974,2,1,0,1,3,Allison Wroten Ê,Meagan Dale Ê,Willow
8157,6760,6760,1,0,0,0,6,Kali Due Ê,Jessie Tsan Ê,Willow
8158,2556,4155,2,1,0,1,2,Daniella Creswell Ê,Loura Wemple Ê,Willow
8159,5302,5302,1,0,1,0,3,Ninfa Jeanpierre Ê,Gracie Shehorn Ê,Willow
8160,5,14,2,1,0,1,7,Shelly Minger Ê,Jackie Zuccaro Ê,Sequoia
8161,2242,2242,1,1,0,1,2,Beryl Weyandt Ê,Preston Perreault Ê,Willow
8162,1,2403,2,0,0,0,4,Taylor Wildman Ê,Cheryll Minaya Ê,Cypress
8163,2240,2240,1,1,0,1,2,Shanell Drewry Ê,Janette Westfield Ê,Sequoia
8164,179,179,1,1,0,1,8,Terisa Reith Ê,Junie Grahn Ê,Willow
8165,9,9,1,1,0,1,4,Pia Hine Ê,Cheryll Minaya Ê,Cypress
8166,5290,6580,4,1,1,1,9,Elia Ketcher Ê,Earnest Levitsky Ê,Sequoia
8167,2992,2992,1,1,0,1,10,Wilfred Stickland Ê,Cheryll Minaya Ê,Cypress
8168,191,191,1,1,0,1,8,Emely Depaul Ê,Claude Rasch Ê,Willow
8169,68,68,1,1,0,1,8,Romaine Gholston Ê,Gracie Shehorn Ê,Willow
8170,1145,1145,1,0,0,0,2,Daniella Creswell Ê,Loura Wemple Ê,Willow
8171,6,70,3,1,1,1,7,Taylor Wildman Ê,Cheryll Minaya Ê,Cypress
8172,1161,2570,4,1,0,1,8,Maragaret Blanke Ê,Lauran Kestler Ê,Orangewood
8173,731,777,2,1,0,1,8,Peg Servantes Ê,Gracie Shehorn Ê,Willow
8174,748,3930,2,1,0,1,8,Kenyetta Neagle Ê,Cheryll Minaya Ê,Cypress
8175,1158,1158,1,1,0,1,8,Myrtie Revell Ê,Preston Perreault Ê,Willow
8176,6,6,1,1,0,1,7,Latashia Kirst Ê,Irish Mcmillin Ê,Cypress
8177,784,5502,3,1,0,1,8,Jen Steadman Ê,Jessie Tsan Ê,Willow
8178,4129,4129,1,0,1,0,8,Maragaret Blanke Ê,Lauran Kestler Ê,Orangewood
8179,20,20,1,1,1,1,3,Brittny Reuther Ê,Ahmed Sykes Ê,Pine
8180,6,6,1,1,0,1,7,Whitley Tweedie Ê,Claude Rasch Ê,Willow
8181,665,665,1,1,0,1,4,Weston Forsman Ê,Jessie Tsan Ê,Willow
8182,4207,4207,1,1,1,1,9,Isaura Salters Ê,Meagan Dale Ê,Willow
8183,36,57,2,1,0,1,3,Terisa Reith Ê,Junie Grahn Ê,Willow
8184,661,5049,2,1,0,1,8,Sherie Hessel Ê,Jessie Tsan Ê,Willow
8185,3,882,4,1,1,1,3,Dedra Bird Ê,Antonio Kaspar Ê,Orangewood
8186,648,693,1,1,0,1,8,Ghislaine Stump Ê,Loura Wemple Ê,Willow
8187,2820,2820,1,1,1,1,10,Cindi Cartier Ê,Lauran Kestler Ê,Orangewood
8188,912,2149,2,1,1,1,8,Sherley Brode Ê,Loura Wemple Ê,Willow
8189,914,914,1,1,0,1,2,Shelly Minger Ê,Jackie Zuccaro Ê,Sequoia
8190,647,8350,2,1,0,1,8,Rosenda Warring Ê,Gracie Shehorn Ê,Willow
8191,2234,2362,2,1,1,1,8,Nadia Labrecque Ê,Gracie Shehorn Ê,Willow
8192,808,808,1,1,0,1,8,Ira Reimann Ê,Ahmed Sykes Ê,Pine
8193,1128,1128,1,1,1,1,2,Lady Pergande Ê,Irish Mcmillin Ê,Cypress
8194,919,1086,2,0,1,0,2,Tenesha Gangemi Ê,Kermit Beck Ê,Cypress
8195,2180,2213,3,1,1,1,8,Darcie Gravley Ê,Ahmed Sykes Ê,Pine
8196,1120,1120,1,1,0,1,2,Tempie Enger Ê,Irish Mcmillin Ê,Cypress
8197,939,939,1,1,0,1,2,Vashti Waggener Ê,Alec Hassell Ê,Sequoia
8198,902,965,2,1,0,1,8,Anitra Brightwell Ê,Earnest Levitsky Ê,Sequoia
8199,1113,1113,1,1,0,1,2,Nell Orwig Ê,Carlos Speaker Ê,Willow
8200,640,640,1,1,0,1,8,Alvera Spagnoli Ê,Janette Westfield Ê,Sequoia
8201,10,10,1,1,0,1,7,Michelina Bartolotta Ê,Kermit Beck Ê,Cypress
8202,1113,1196,2,1,1,1,2,Elenora Crum Ê,Earnest Levitsky Ê,Sequoia
8203,1107,1107,1,1,1,1,2,Tempie Enger Ê,Irish Mcmillin Ê,Cypress
8204,10,1225,3,1,1,1,7,Magdalene Mershon Ê,Bart Huth Ê,Orangewood
8205,629,629,1,1,0,1,8,Myrl Bickerstaff Ê,Lauran Kestler Ê,Orangewood
8206,1185,1230,2,1,0,1,8,Dedra Bird Ê,Antonio Kaspar Ê,Orangewood
8207,627,5268,3,1,0,1,8,Quinton Doner Ê,Alec Hassell Ê,Sequoia
8208,3521,4971,2,1,1,1,8,Angle Grasser Ê,Earnest Levitsky Ê,Sequoia
8209,623,2481,2,1,1,1,8,Matthew Boze Ê,Antonio Kaspar Ê,Orangewood
8210,2035,10864,3,1,1,1,8,Alfredo Coard Ê,Irish Mcmillin Ê,Cypress
8211,2293,8036,4,1,1,0,6,Luci Peart Ê,Junie Grahn Ê,Willow
8212,757,884,2,1,0,1,3,Stella Hintzen Ê,Cheryll Minaya Ê,Cypress
8213,634,634,1,1,0,1,8,Ira Reimann Ê,Ahmed Sykes Ê,Pine
8214,2241,2241,1,0,1,0,8,Leoma Coletti Ê,Junie Grahn Ê,Willow
8215,974,2322,2,0,0,0,2,Elza Gunnells Ê,Loura Wemple Ê,Willow
8216,4881,4881,1,1,0,1,10,Sharlene Deavers Ê,Kermit Beck Ê,Cypress
8217,828,858,4,1,1,1,6,Alfredo Coard Ê,Irish Mcmillin Ê,Cypress
8218,2359,2359,1,0,1,0,8,Beatrice Dula Ê,Irish Mcmillin Ê,Cypress
8219,714,894,2,0,0,0,4,Rocco Canipe Ê,Jackie Zuccaro Ê,Sequoia
8220,4941,4941,1,1,1,1,9,Ardell Difiore Ê,Gracie Shehorn Ê,Willow
8221,3821,3821,1,1,1,1,8,Willow Cude Ê,Loura Wemple Ê,Willow
8222,711,711,1,0,0,0,8,Shanell Drewry Ê,Janette Westfield Ê,Sequoia
8223,961,961,1,0,0,0,2,Darlene Hellard Ê,Kermit Beck Ê,Cypress
8224,1925,1925,1,1,1,1,3,Keila Vance Ê,Claude Rasch Ê,Willow
8225,932,1008,2,0,1,1,2,Justin Vera Ê,Kermit Beck Ê,Cypress
8226,4822,4822,1,1,1,1,9,Jaclyn Beckford Ê,Bart Huth Ê,Orangewood
8227,345,345,1,0,0,0,8,Michelina Bartolotta Ê,Kermit Beck Ê,Cypress
8228,3724,3724,1,1,1,1,8,Rachele Lainez Ê,Irish Mcmillin Ê,Cypress
8229,377,1978,3,1,1,1,2,Aleisha Vossler Ê,Carlos Speaker Ê,Willow
8230,4907,4907,1,1,1,1,9,Peg Servantes Ê,Gracie Shehorn Ê,Willow
8231,462,462,1,1,0,1,3,Beatrice Dula Ê,Irish Mcmillin Ê,Cypress
8232,4596,4596,1,1,0,1,8,Nora Hackney Ê,Kermit Beck Ê,Cypress
8233,9163,10473,2,1,1,1,8,Sherley Brode Ê,Loura Wemple Ê,Willow
8234,3125,3125,1,1,0,1,10,Terisa Sweat Ê,Bart Huth Ê,Orangewood
8235,2028,4982,3,1,1,1,9,Alesha Eis Ê,Jackie Zuccaro Ê,Sequoia
8236,1617,2013,2,1,1,1,8,Alexandria Rumery Ê,Cheryll Minaya Ê,Cypress
8237,4637,4637,1,1,1,1,9,Latashia Kirst Ê,Irish Mcmillin Ê,Cypress
8238,362,362,1,1,0,1,3,Rickey Styron Ê,Bart Huth Ê,Orangewood
8239,4693,4693,1,0,1,0,9,Rufus Seyal Ê,Bart Huth Ê,Orangewood
8240,690,690,1,1,1,1,2,Marissa Plantz Ê,Bart Huth Ê,Orangewood
8241,100,100,1,1,0,1,7,Lavelle Easterly Ê,Preston Perreault Ê,Willow
8242,1077,3511,3,0,1,0,8,Olive Kuester Ê,Preston Perreault Ê,Willow
8243,4435,4465,2,1,0,1,9,Teresita Nader Ê,Ahmed Sykes Ê,Pine
8244,7642,14543,2,1,0,1,8,Krishna Bosarge Ê,Kermit Beck Ê,Cypress
8245,1898,1898,1,0,1,0,8,Wilhelmina Perine Ê,Bart Huth Ê,Orangewood
8246,189,189,1,1,0,1,8,Emely Depaul Ê,Claude Rasch Ê,Willow
8247,1853,2973,2,1,1,1,10,Evalyn Border Ê,Antonio Kaspar Ê,Orangewood
8248,98,1457,2,1,0,1,7,Hector Knepper Ê,Claude Rasch Ê,Willow
8249,1520,4360,2,1,0,1,8,Herma Sidler Ê,Loura Wemple Ê,Willow
8250,1508,1508,1,1,0,1,8,Temika Cloninger Ê,Bart Huth Ê,Orangewood
8251,4630,4630,1,1,1,1,9,Aleisha Vossler Ê,Carlos Speaker Ê,Willow
8252,8740,8740,1,1,1,0,8,Yoshie Maddix Ê,Jackie Zuccaro Ê,Sequoia
8253,8945,8945,1,1,1,1,8,Shelly Minger Ê,Jackie Zuccaro Ê,Sequoia
8254,7592,7592,1,0,1,0,8,Josephina Rhea Ê,Lauran Kestler Ê,Orangewood
8255,8824,8824,1,0,0,0,8,Anitra Brightwell Ê,Earnest Levitsky Ê,Sequoia
8256,180,7555,7,0,1,0,6,Olive Kuester Ê,Preston Perreault Ê,Willow
8257,5,114,2,1,0,1,7,Kenton Lossing Ê,Janette Westfield Ê,Sequoia
8258,2968,2968,1,1,0,1,8,Maren Cogar Ê,Cheryll Minaya Ê,Cypress
8259,238,238,1,1,0,1,2,Maryann Dycus Ê,Claude Rasch Ê,Willow
8260,2981,2981,1,0,0,1,8,Solange Radosevich Ê,Bart Huth Ê,Orangewood
8261,36,69,2,1,1,1,3,Whitley Tweedie Ê,Claude Rasch Ê,Willow
8262,131,131,1,1,0,1,4,Kandace Foxx Ê,Jessie Tsan Ê,Willow
8263,4232,5707,4,1,1,1,6,Isaura Salters Ê,Meagan Dale Ê,Willow
8264,1682,7087,4,1,1,0,6,Constance Anker Ê,Irish Mcmillin Ê,Cypress
8265,1590,1590,1,1,1,1,2,Thad Dutra Ê,Bart Huth Ê,Orangewood
8266,2952,2952,1,1,1,1,8,Delora Hersom Ê,Junie Grahn Ê,Willow
8267,4321,4321,1,1,1,1,9,Ira Reimann Ê,Ahmed Sykes Ê,Pine
8268,1456,1674,2,1,0,1,2,Latrina Foutz Ê,Jackie Zuccaro Ê,Sequoia
8269,1583,3122,3,1,1,1,2,Michelina Bartolotta Ê,Kermit Beck Ê,Cypress
8270,4495,4543,3,1,1,1,9,Magdalene Mershon Ê,Bart Huth Ê,Orangewood
8271,2799,12822,7,0,1,0,6,Anitra Brightwell Ê,Earnest Levitsky Ê,Sequoia
8272,1629,1629,1,1,0,1,8,Kazuko Houge Ê,Antonio Kaspar Ê,Orangewood
8273,2,2,1,1,0,1,7,Kandice Ginther Ê,Ahmed Sykes Ê,Pine
8274,4113,4113,1,0,1,0,8,Destiny Fimbres Ê,Irish Mcmillin Ê,Cypress
8275,138,4103,4,1,1,1,6,Shenna Verrett Ê,Janette Westfield Ê,Sequoia
8276,1566,1566,1,1,1,1,2,Elenore Dittrich Ê,Wilbert Macke Ê,Cypress
8277,169,169,1,1,0,1,2,Terisa Sweat Ê,Bart Huth Ê,Orangewood
8278,4,3322,2,1,1,1,3,Leoma Coletti Ê,Junie Grahn Ê,Willow
8279,53,1676,2,1,1,1,3,Yahaira Hazelip Ê,Earnest Levitsky Ê,Sequoia
8280,2,2,1,1,0,1,7,Jong Fikes Ê,Jessie Tsan Ê,Willow
8281,7257,7257,1,0,1,0,8,Sherie Hessel Ê,Jessie Tsan Ê,Willow
8282,50,142,3,1,0,1,4,Alexandria Rumery Ê,Cheryll Minaya Ê,Cypress
8283,2896,2900,2,1,0,1,2,Deedee Heidt Ê,Jackie Zuccaro Ê,Sequoia
8284,391,1447,2,1,0,1,2,Alyson Ricci Ê,Earnest Levitsky Ê,Sequoia
8285,1709,10080,3,1,0,1,8,Romaine Gholston Ê,Gracie Shehorn Ê,Willow
8286,8,8,1,1,0,1,8,Elna Calahan Ê,Jessie Tsan Ê,Willow
8287,8503,8740,3,1,0,1,8,Grayce Dobson Ê,Loura Wemple Ê,Willow
8288,39,83,2,1,0,1,2,Jessika Felan Ê,Lauran Kestler Ê,Orangewood
8289,11,1576,2,1,1,1,2,Garfield Slifer Ê,Carlos Speaker Ê,Willow
8290,82,82,1,1,0,1,4,Deon Gawronski Ê,Cheryll Minaya Ê,Cypress
8291,2879,2879,1,1,0,0,8,Daniella Creswell Ê,Loura Wemple Ê,Willow
8292,2879,2956,2,1,1,1,8,Kathe Bumbalough Ê,Loura Wemple Ê,Willow
8293,126,4118,3,1,1,0,6,Michelina Bartolotta Ê,Kermit Beck Ê,Cypress
8294,20,20,1,1,0,1,4,Maragaret Blanke Ê,Lauran Kestler Ê,Orangewood
8295,1354,1565,2,1,1,1,2,Tenesha Gangemi Ê,Kermit Beck Ê,Cypress
8296,4394,4394,1,1,1,1,9,Jonathan Calvin Ê,Kermit Beck Ê,Cypress
8297,1544,1544,1,1,1,1,6,Alyson Ricci Ê,Earnest Levitsky Ê,Sequoia
8298,20,20,1,1,0,1,2,Cindi Cartier Ê,Lauran Kestler Ê,Orangewood
8299,3,3,1,1,0,1,7,Michelina Bartolotta Ê,Kermit Beck Ê,Cypress
8300,7,4335,4,1,1,1,6,Gina Hutson Ê,Junie Grahn Ê,Willow
8301,4274,4274,1,1,1,1,9,Barb Gess Ê,Wilbert Macke Ê,Cypress
8302,38,38,1,1,0,1,3,Pearline Trinkle Ê,Cheryll Minaya Ê,Cypress
8303,7,158,3,1,1,1,4,Cecelia Carone Ê,Earnest Levitsky Ê,Sequoia
8304,4359,4359,1,1,1,1,9,Wilbert Sayer Ê,Cheryll Minaya Ê,Cypress
8305,1237,1237,1,1,1,1,6,Beatrice Dula Ê,Irish Mcmillin Ê,Cypress
8306,1567,1717,2,1,1,1,2,Jeanne Gleaves Ê,Janette Westfield Ê,Sequoia
8307,2727,2798,2,1,0,1,8,Ira Reimann Ê,Ahmed Sykes Ê,Pine
8308,2724,2724,1,0,0,0,8,Tenesha Gangemi Ê,Kermit Beck Ê,Cypress
8309,1103,14171,4,1,1,1,2,Evalyn Border Ê,Antonio Kaspar Ê,Orangewood
8310,3006,3006,1,1,1,1,8,Peg Servantes Ê,Gracie Shehorn Ê,Willow
8311,2518,2719,2,1,1,1,2,Palmer Bothwell Ê,Ahmed Sykes Ê,Pine
8312,7236,7236,1,1,0,1,8,Pia Hine Ê,Cheryll Minaya Ê,Cypress
8313,2820,3988,3,1,1,1,8,Grayce Dobson Ê,Loura Wemple Ê,Willow
8314,12,12,1,0,1,0,4,Kenyetta Neagle Ê,Cheryll Minaya Ê,Cypress
8315,79,106,3,1,0,1,2,Taylor Wildman Ê,Cheryll Minaya Ê,Cypress
8316,2722,2722,1,1,0,1,2,Maren Cogar Ê,Cheryll Minaya Ê,Cypress
8317,1189,1306,3,1,0,1,10,Marceline Barkley Ê,Jackie Zuccaro Ê,Sequoia
8318,2710,2710,1,1,0,1,8,Deedee Heidt Ê,Jackie Zuccaro Ê,Sequoia
8319,54,4092,2,1,1,1,9,Temika Cloninger Ê,Bart Huth Ê,Orangewood
8320,135,135,1,1,0,1,7,Juliet Grier Ê,Loura Wemple Ê,Willow
8321,29,29,1,1,0,1,2,Alvera Spagnoli Ê,Janette Westfield Ê,Sequoia
8322,2700,2700,1,1,1,1,8,Tenesha Gangemi Ê,Kermit Beck Ê,Cypress
8323,18,18,1,1,0,1,2,Willian Kerstetter Ê,Loura Wemple Ê,Willow
8324,1487,1487,1,1,1,1,2,Quinton Doner Ê,Alec Hassell Ê,Sequoia
8325,24,2796,2,0,1,0,3,Lady Pergande Ê,Irish Mcmillin Ê,Cypress
8326,5,1534,1,1,0,1,7,Bernita Griswold Ê,Lauran Kestler Ê,Orangewood
8327,7080,14197,3,1,1,1,8,Shala Kron Ê,Carlos Speaker Ê,Willow
8328,2810,2926,2,1,0,1,8,Destiny Fimbres Ê,Irish Mcmillin Ê,Cypress
8329,23,1333,2,1,1,1,6,Willow Cude Ê,Loura Wemple Ê,Willow
8330,6,49,5,1,0,1,2,Marceline Barkley Ê,Jackie Zuccaro Ê,Sequoia
8331,12,12,1,0,0,0,4,Eldon Fuller Ê,Claude Rasch Ê,Willow
8332,2803,2803,1,1,1,1,8,Hector Knepper Ê,Claude Rasch Ê,Willow
8333,4208,4208,1,1,1,1,9,Allison Wroten Ê,Meagan Dale Ê,Willow
8334,39,5654,2,1,1,1,6,Brittny Reuther Ê,Ahmed Sykes Ê,Pine
8335,5,20,3,1,0,1,2,Georgianne Bullington Ê,Preston Perreault Ê,Willow
8336,4197,4197,1,1,1,1,9,Willian Kerstetter Ê,Loura Wemple Ê,Willow
8337,2646,2646,1,1,1,1,8,Ewa Felmlee Ê,Cheryll Minaya Ê,Cypress
8338,35,79,2,1,0,1,3,Alyson Ricci Ê,Earnest Levitsky Ê,Sequoia
8339,12,12,1,0,0,1,4,Brittny Reuther Ê,Ahmed Sykes Ê,Pine
8340,4132,4313,2,1,0,1,9,Rachele Meunier Ê,Cheryll Minaya Ê,Cypress
8341,4178,4178,1,0,0,1,9,Robyn Arterburn Ê,Wilbert Macke Ê,Cypress
8342,1177,1177,1,1,0,1,10,Dolores Burget Ê,Lauran Kestler Ê,Orangewood
8343,4153,4153,1,1,1,1,9,Alexandria Rumery Ê,Cheryll Minaya Ê,Cypress
8344,7065,7065,1,1,0,1,8,Deedee Heidt Ê,Jackie Zuccaro Ê,Sequoia
8345,2745,4291,2,1,1,1,8,Kenyetta Neagle Ê,Cheryll Minaya Ê,Cypress
8346,2718,2718,1,1,1,1,8,Hilaria Holdaway Ê,Alec Hassell Ê,Sequoia
8347,1011,1011,1,0,0,0,3,Leoma Coletti Ê,Junie Grahn Ê,Willow
8348,996,996,1,0,0,0,4,Quinton Doner Ê,Alec Hassell Ê,Sequoia
8349,7037,7037,1,0,0,0,8,Kandace Foxx Ê,Jessie Tsan Ê,Willow
8350,2690,2690,1,1,0,1,8,Hoyt Sowa Ê,Jessie Tsan Ê,Willow
8351,974,974,1,1,1,1,4,Leoma Coletti Ê,Junie Grahn Ê,Willow
8352,2590,3064,3,1,0,1,8,Alesha Eis Ê,Jackie Zuccaro Ê,Sequoia
8353,2758,5500,1,1,1,1,8,Matthew Boze Ê,Antonio Kaspar Ê,Orangewood
8354,1402,3684,4,1,0,1,2,Kali Due Ê,Jessie Tsan Ê,Willow
8355,2577,3035,2,1,0,1,8,Cecelia Carone Ê,Earnest Levitsky Ê,Sequoia
8356,3888,3888,1,1,1,1,9,Olive Kuester Ê,Preston Perreault Ê,Willow
8357,2658,5148,2,1,0,1,8,Thad Dutra Ê,Bart Huth Ê,Orangewood
8358,2569,2569,1,0,0,0,8,Tempie Enger Ê,Irish Mcmillin Ê,Cypress
